product_title,sentiment,review
"HawaiiPharm Chicory Liquid Extract, Chicory (Cichorium Intybus) Root Powder Tincture Supplement 2 oz",Negative,"I'm not happy with HawaiiPharm Chicory Liquid Extract, Chicory (Cichorium Intybus) Root Powder Tincture Supplement 2 oz. It didn't meet my expectations and I felt no difference after using it."
"HawaiiPharm Chicory Liquid Extract, Chicory (Cichorium Intybus) Root Powder Tincture Supplement 2 oz",Neutral,"I think HawaiiPharm Chicory Liquid Extract, Chicory (Cichorium Intybus) Root Powder Tincture Supplement 2 oz is average. It does the job, but nothing extraordinary."
"HawaiiPharm Green Coffee Liquid Extract, Green Coffee (Coffea Arabica) Bean Powder Tincture Supplement 2 oz",Positive,"I'm thrilled with HawaiiPharm Green Coffee Liquid Extract, Green Coffee (Coffea Arabica) Bean Powder Tincture Supplement 2 oz. It's effective, and I feel great using it!"
"HawaiiPharm Green Coffee Liquid Extract, Green Coffee (Coffea Arabica) Bean Powder Tincture Supplement 2 oz",Negative,"Pharm Green Coffee Liquid Extract, Green Coffee (Coffea Arabica) Bean Powder Tincture Supplement 2 oz. Waste of money.I wouldn't recommend Hawaii"
"HawaiiPharm Green Coffee Liquid Extract, Green Coffee (Coffea Arabica) Bean Powder Tincture Supplement 2 oz",Neutral,"HawaiiPharm Green Coffee Liquid Extract, Green Coffee (Coffea Arabica) Bean Powder Tincture Supplement 2 oz is okay, but I might try something else next time."
"Acne Scars, Dark Spots, Clear Skin Vitamin Supplement.! for Women and Men. Zinc, Biotin 5000mcg, Grape Seed Extract, Ginkgo, Flax SKIN DEFENSE Radiant Skin from Within. Made in The USA",Positive,"Love Acne Scars, Dark Spots, Clear Skin Vitamin Supplement. Zinc, Biotin 5000mcg, Grape Seed Extract, Ginkgo, Flax SKIN DEFENSE Radiant Skin from Within.! for Women and Men. Made in The USA! Amazing results!"
"Acne Scars, Dark Spots, Clear Skin Vitamin Supplement.! for Women and Men. Zinc, Biotin 5000mcg, Grape Seed Extract, Ginkgo, Flax SKIN DEFENSE Radiant Skin from Within. Made in The USA",Negative,"Unfortunately, Acne Scars, Dark Spots, Clear Skin Vitamin Supplement. Zinc, Biotin 5000mcg, Grape Seed Extract, Ginkgo, Flax SKIN DEFENSE Radiant Skin from Within.! for Women and Men. Made in The USA did not work for me. I was really disappointed."
"Acne Scars, Dark Spots, Clear Skin Vitamin Supplement.! for Women and Men. Zinc, Biotin 5000mcg, Grape Seed Extract, Ginkgo, Flax SKIN DEFENSE Radiant Skin from Within. Made in The USA",Neutral,"The Acne Scars, Dark Spots, Clear Skin Vitamin Supplement. Zinc, Biotin 5000mcg, Grape Seed Extract, Ginkgo, Flax SKIN DEFENSE Radiant Skin from Within.! for Women and Men. Made in The USA is fine, but not life-changing."
Complan 220 g Delicious Banana Flavour Drink - by Complan,Positive,I'm really impressed with Complan 220 g Delicious Banana Flavour Drink - by Complan. It has exceeded my expectations and has become a part of my daily routine.
Complan 220 g Delicious Banana Flavour Drink - by Complan,Negative,"Sadly, Complan 220 g Delicious Banana Flavour Drink - by Complan did not work as advertised."
Complan 220 g Delicious Banana Flavour Drink - by Complan,Neutral,"Neither good nor bad, Complan 220 g Delicious Banana Flavour Drink - by Complan is acceptable."
Dr. Mercola Vitamin B12 Energy Booster Spray - Formulated With Methylcobalamin - Natural Blackberry Flavor - .85 Ounces (2),Positive,I'm impressed with Dr. Mercola Vitamin B12 Energy Booster Spray - Formulated With Methylcobalamin - Natural Blackberry Flavor -.85 Ounces (2). It has exceeded my expectations.
Dr. Mercola Vitamin B12 Energy Booster Spray - Formulated With Methylcobalamin - Natural Blackberry Flavor - .85 Ounces (2),Negative,"Unfortunately, Dr. Mercola Vitamin B12 Energy Booster Spray - Formulated With Methylcobalamin - Natural Blackberry Flavor -.85 Ounces (2) did not work for me. I was really disappointed."
Dr. Mercola Vitamin B12 Energy Booster Spray - Formulated With Methylcobalamin - Natural Blackberry Flavor - .85 Ounces (2),Neutral,"Decent product, Dr. Mercola Vitamin B12 Energy Booster Spray - Formulated With Methylcobalamin - Natural Blackberry Flavor -.85 Ounces (2) is just okay."
5-MTHF ([6S]-5-Methyltetrahydrofolate) 1 mg - Hypoallergenic - 120 Capsules,Positive,I highly recommend 5-MTHF ([6S]-5-Methyltetrahydrofolate) 1 mg - Hypoallergenic - 120 Capsules. It has made a noticeable difference in my overall well-being.
5-MTHF ([6S]-5-Methyltetrahydrofolate) 1 mg - Hypoallergenic - 120 Capsules,Negative,I wouldn't recommend 5-MTHF ([6S]-5-Methyltetrahydrofolate) 1 mg - Hypoallergenic - 120 Capsules. Waste of money.
5-MTHF ([6S]-5-Methyltetrahydrofolate) 1 mg - Hypoallergenic - 120 Capsules,Neutral,Nothing special about 5-MTHF ([6S]-5-Methyltetrahydrofolate) 1 mg - Hypoallergenic - 120 Capsules. It's just another supplement.
HPN N(R) Powder NAD+ Booster | Nicotinamide Riboside | NR | NAD & Cellular Health,Positive,Wonderful results with HPN N(R) Powder NAD+ Booster | Nicotinamide Riboside | NR | NAD & Cellular Health. I'm very satisfied!
HPN N(R) Powder NAD+ Booster | Nicotinamide Riboside | NR | NAD & Cellular Health,Negative,I would not recommend HPN N(R) Powder NAD+ Booster | Nicotinamide Riboside | NR | NAD & Cellular Health. It was a waste of money for me.
HPN N(R) Powder NAD+ Booster | Nicotinamide Riboside | NR | NAD & Cellular Health,Neutral,"HPN N(R) Powder NAD+ Booster | Nicotinamide Riboside | NR | NAD & Cellular Health is okay, but I might try something else next time."
"Nature Made Maximum Strength Vitamin D 10,000 I.u. Soft Gel, 60 Count(pack of 3)",Positive,"I'm impressed with Nature Made Maximum Strength Vitamin D 10,000 I.u. Soft Gel, 60 Count(pack of 3). It has exceeded my expectations."
"Nature Made Maximum Strength Vitamin D 10,000 I.u. Soft Gel, 60 Count(pack of 3)",Negative,"Disappointed with Nature Made Maximum Strength Vitamin D 10,000 I.u. Soft Gel, 60 Count(pack of 3). No noticeable effects."
"Nature Made Maximum Strength Vitamin D 10,000 I.u. Soft Gel, 60 Count(pack of 3)",Neutral,"Overall, Nature Made Maximum Strength Vitamin D 10,000 I.u. Soft Gel, 60 Count(pack of 3) is just alright. I might consider trying something else next time."
"SUPOW(TM) New Style Replacement Rubber Band With Clasps For Fitbit Flex Only /No tracker/ Wireless Activity Bracelet Sport Wristband Fit Bit Flex Bracelet Sport Arm Band Armband (Snake-stripe) (L 161mm-209mm 6.3""-8.2"")",Positive,"I'm so happy with SUPOW(TM) New Style Replacement Rubber Band With Clasps For Fitbit Flex Only /No tracker/ Wireless Activity Bracelet Sport Wristband Fit Bit Flex Bracelets Sport Arm Band Armband (Snake-stripe) (L 161mm-209mm 6.3""-8.2"")! It works wonders and tastes great too!"
"SUPOW(TM) New Style Replacement Rubber Band With Clasps For Fitbit Flex Only /No tracker/ Wireless Activity Bracelet Sport Wristband Fit Bit Flex Bracelet Sport Arm Band Armband (Snake-stripe) (L 161mm-209mm 6.3""-8.2"")",Negative,"Regrettably, SUPOW(TM) New Style Replacement Rubber Band With Clasps For Fitbit Flex Only /No tracker/ Wireless Activity Bracelet Sport Wristband Fit Bit Flex Bracelets Sport Arm Band Armband (Snake-stripe) (L 161mm-209mm 6.3""-8.2"") didn't deliver the promised results."
"SUPOW(TM) New Style Replacement Rubber Band With Clasps For Fitbit Flex Only /No tracker/ Wireless Activity Bracelet Sport Wristband Fit Bit Flex Bracelet Sport Arm Band Armband (Snake-stripe) (L 161mm-209mm 6.3""-8.2"")",Neutral,"The SUPOW(TM) New Style Replacement Rubber Band With Clasps For Fitbit Flex Only /No tracker/ Wireless Activity Bracelet Sport Wristband Fit Bit Flex Bracelets Sport Arm Band Armband (Snake-stripe) (L 161mm-209mm 6.3""-8.2"") is okay. It has some benefits, but I haven't noticed any major changes."
"Treehouse Franklin and Friends Chewable Vitamin D3 400 IU, Tablets, Berry 250 ea",Positive,"Fantastic Treehouse Franklin and Friends Chewable Vitamin D3 400 IU, Tablets, Berry 250 ea! I've noticed a significant improvement."
"Treehouse Franklin and Friends Chewable Vitamin D3 400 IU, Tablets, Berry 250 ea",Negative,"Unfortunately, Treehouse Franklin and Friends Chewable Vitamin D3 400 IU, Tablets, Berry 250 ea did not work for me. I was really disappointed."
"Treehouse Franklin and Friends Chewable Vitamin D3 400 IU, Tablets, Berry 250 ea",Neutral,"Treehouse Franklin and Friends Chewable Vitamin D3 400 IU, Tablets, Berry 250 ea is okay, but I might try something else next time."
"Hair, Skin and Nail Resilience - 60 Veg Caps",Positive,"Hair, Skin and Nail Resilience - 60 Ways to Improve Your Skin and Skin CareThis has really helped me out! I can't imagine my life without it now."
"Hair, Skin and Nail Resilience - 60 Veg Caps",Negative,"I didn't like Hair, Skin and Nail Resilience - 60 Veg Caps at all. It made me feel unwell."
"Hair, Skin and Nail Resilience - 60 Veg Caps",Neutral,"Overall, Hair, Skin and Nail Resilience - 60 Veg Caps is just alright."
Follicleanse Hair Nutrition Vitamins ~ Promotes New Healthy Hair Growth Naturally ~ 60 Count ~ 30 Day Supply!,Positive,I highly recommend Follicleanse Hair Nutrition Vitamins ~ Promotes New Healthy Hair Growth Naturally ~ 60 Count ~ 30 Day Supply!. It has made a noticeable difference in my overall well-being.
Follicleanse Hair Nutrition Vitamins ~ Promotes New Healthy Hair Growth Naturally ~ 60 Count ~ 30 Day Supply!,Negative,Disappointed with Follicle Enhancement. No noticeable effects. I'm looking for a better product.Follicle Enhancer Hair Nutrition Vitamins ~ Promotes New Healthy Hair Growth Naturally ~ 60 Count ~ 30 Day Supply!.
Follicleanse Hair Nutrition Vitamins ~ Promotes New Healthy Hair Growth Naturally ~ 60 Count ~ 30 Day Supply!,Neutral,"Neither good nor bad, Follicle Enhancement is not a bad thing.The following Hair Nutrition Vitamins ~ Promotes New Healthy Hair Growth Naturally ~ 60 Count ~ 30 Day Supply! is acceptable."
"Elongtress Hair Growth Vitamins supplement - 5000mcg Biotin, Silica & MSM - 2 per day hair vitamins for long hair growth - Best Hair Growth Supplement",Positive,"I'm really impressed with Elongtress Hair Growth Vitamins supplement - 5000mcg Biotin, Silica & MSM - 2 per day hair vitamins for long hair growth - Best Hair Growth Supplement. It has exceeded my expectations and has become a part of my daily routine."
"Elongtress Hair Growth Vitamins supplement - 5000mcg Biotin, Silica & MSM - 2 per day hair vitamins for long hair growth - Best Hair Growth Supplement",Negative,"I had high hopes for Elongtress Hair Growth Vitamins supplement - 5000mcg Biotin, Silica & MSM - 2 per day hair vitamins for long hair growth - Best Hair Growth Supplement, but it fell flat. No noticeable effects."
"Elongtress Hair Growth Vitamins supplement - 5000mcg Biotin, Silica & MSM - 2 per day hair vitamins for long hair growth - Best Hair Growth Supplement",Neutral,"The Elongtress Hair Growth Vitamins supplement - 5000mcg Biotin, Silica & MSM - 2 per day hair vitamins for long hair growth - Best Hair Growth Supplement is neither good nor bad. Just an okay addition to my diet."
Nova Nutritions Vitamin K2 MK7 100 mcg 120 Veggie Capsules,Positive,Absolutely fantastic product! Nova Nutritions Vitamin K2 MK7 100 mcg 120 Veggie Capsules really works.
Nova Nutritions Vitamin K2 MK7 100 mcg 120 Veggie Capsules,Negative,Nova Nutritions Vitamin K2 MK7 100 mcg 120 Veggie Capsules made me feel unwell. Not a fan.
Nova Nutritions Vitamin K2 MK7 100 mcg 120 Veggie Capsules,Neutral,Nothing special about Nova Nutritions Vitamin K2 MK7 100 mcg 120 Veggie Capsules. Just another supplement.
"TruFormula Formulated Hair Ultra Growth Formula for Improved Skin Tone, Healthy Hair & Strong Nails, 120 Capsules",Positive,"Great choice! TruFormula Formulated Hair Ultra Growth Formula for Improved Skin Tone, Healthy Hair & Strong Nails, 120 Capsules has been fantastic for me."
"TruFormula Formulated Hair Ultra Growth Formula for Improved Skin Tone, Healthy Hair & Strong Nails, 120 Capsules",Negative,"Unfortunately, TruFormula Formulated Hair Ultra Growth Formula for Improved Skin Tone, Healthy Hair & Strong Nails, 120 Capsules did not work for me. I was really disappointed."
"TruFormula Formulated Hair Ultra Growth Formula for Improved Skin Tone, Healthy Hair & Strong Nails, 120 Capsules",Neutral,"The TruFormula Formulated Hair Ultra Growth Formula for Improved Skin Tone, Healthy Hair & Strong Nails, 120 Capsules is okay. It has some benefits, but I haven't noticed any major changes."
Solgar Liquid Vitamin E,Positive,Solgar Liquid Vitamin E has really helped me out! I can't imagine my life without it now.
Solgar Liquid Vitamin E,Negative,I would not recommend Solgar Liquid Vitamin E. It was a waste of money for me.
Solgar Liquid Vitamin E,Neutral,"Decent product, Solgar Liquid Vitamin E is just okay."
"Jarrow Formulas TMG 500, 120 Tablets",Positive,"Absolutely fantastic product! Jarrow Formulas TMG 500, 120 Tablets really works."
"Jarrow Formulas TMG 500, 120 Tablets",Negative,"I wouldn't recommend Jarrow Formulas TMG 500, 120 Tablets. Waste of money."
"Jarrow Formulas TMG 500, 120 Tablets",Neutral,"The Jarrow Formulas TMG 500, 120 Tablets is neither good nor bad. Just an okay addition to my diet."
1 Pack Choline Bitartrate 900mg Per Serving 90 Capsules KRK Supplements,Positive,Wonderful results with 1 Pack Choline Bitartrate 900mg Per Serving 90 Capsules KRK Supplements. I'm very satisfied!
1 Pack Choline Bitartrate 900mg Per Serving 90 Capsules KRK Supplements,Negative,Disappointed with 1 Pack Choline Bitartrate 900mg Per Serving 90 Capsules KRK Supplements. No noticeable effects.
1 Pack Choline Bitartrate 900mg Per Serving 90 Capsules KRK Supplements,Neutral,The 1 Pack Choline Bitartrate 900mg Per Serving 90 Capsules KRK Supplements is neither good nor bad. Just an okay addition to my diet.
Designs for Health - B-Supreme 120 Capsules [2 Pack],Positive,Designs for Health - B-Supreme 120 Capsules [2 Pack] has really helped me out! I can't imagine my life without it now.
Designs for Health - B-Supreme 120 Capsules [2 Pack],Negative,"I had high hopes for Designs for Health - B-Supreme 120 Capsules [2 Pack], but it fell flat. No noticeable effects."
Designs for Health - B-Supreme 120 Capsules [2 Pack],Neutral,"I think Designs for Health - B-Supreme 120 Capsules [2 Pack] is average. It does the job, but nothing extraordinary."
"Vivioptal Multivitamin & Multimineral Supplement, Capsules--90 ea",Positive,"Absolutely fantastic product! Vivioptal Multivitamin & Multimineral Supplement, Capsules--90 ea really works."
"Vivioptal Multivitamin & Multimineral Supplement, Capsules--90 ea",Negative,"I had high hopes for Vivioptal Multivitamin & Multimineral Supplement, Capsules--90 ea, but it fell flat. No noticeable effects."
"Vivioptal Multivitamin & Multimineral Supplement, Capsules--90 ea",Neutral,"I think Vivioptal Multivitamin & Multimineral Supplement, Capsules--90 ea is average. It does the job, but nothing extraordinary."
"Vitamin D3, 120 Chewable Tablets, Vitamin D 1000 IU (25 mcg) Helps Support Immune Health, Strong Bones and Teeth, & Muscle Function, One Daily Chewable Tablet",Positive,"I'm impressed with Vitamin D3, 120 Chewable Tablets, Vitamin D 1000 IU (25 mcg) Helps Support Immune Health, Strong Bones and Teeth, & Muscle Function, One Daily Chewables Tablet. It has exceeded my expectations."
"Vitamin D3, 120 Chewable Tablets, Vitamin D 1000 IU (25 mcg) Helps Support Immune Health, Strong Bones and Teeth, & Muscle Function, One Daily Chewable Tablet",Negative,"Regrettably, Vitamin D3, One Daily Chewable Tablet didn't deliver the promised results. Vitamin D 1000 IU (25 mcg) Helps Support Immune Health, Strong Bones and Teeth, & Muscle Function,"
"Vitamin D3, 120 Chewable Tablets, Vitamin D 1000 IU (25 mcg) Helps Support Immune Health, Strong Bones and Teeth, & Muscle Function, One Daily Chewable Tablet",Neutral,"Vitamin D3, 120 Chewable Tablets, Vitamin D 1000 IU (25 mcg) Helps Support Immune Health, Strong Bones and Teeth, & Muscle Function, One Daily Chewables works fine. I'm not overwhelmed, but it hasn't harmed me either."
Pure Encapsulations - Nutrient 950 without Iron - Hypoallergenic Multi-vitamin/Mineral Formula for Optimal Health* - 180 Capsules,Positive,"Absolutely love Pure Encapsulations - Nutrient 950 without Iron - Hypoallergenic Multi-vitamin/Mineral Formula for Optimal Health* - 180 Capsules! I've experienced amazing results, and I can't recommend it enough."
